utc_timestamp,electric_load_mw,heat_load_mw_th,pv_available_mw,wind_available_mw,cop_ashp_radiator,temperature_c,grid_import_mw,grid_export_mw,chp_electric_mw,heat_pump_heat_mw_th,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,thermal_charge_mw_th,thermal_discharge_mw_th,thermal_soc_mwh_th,electric_shedding_mw,heat_shedding_mw_th,pv_curtailment_mw,wind_curtailment_mw,chp_heat_mw_th,heat_pump_electric_mw,pv_used_mw,wind_used_mw,electricity_import_price_eur_per_mwh,objective_eur,heat_dump_mw_th,electric_balance_residual_mw,heat_balance_residual_mw_th,mpc_solve_time_s
2018-03-15 10:00:00+00:00,9.274136352499708,7.307986648230702,2.3598661268050645,2.539934354485777,3.3,7.511,1.1056343407231815,0.0,3.9518937573644983,2.25453434870008,0.0,0.0,7.182017991002252,0.0,0.0,1.9999999999999998,0.0,0.3111797906932239,0.0,0.0,4.742272508837398,0.6831922268788121,2.3598661268050645,2.539934354485777,115.0,0.0,0.0,0.0,0.0,0.010699699999999979
2018-03-15 11:00:00+00:00,9.130872093772968,7.094900405997514,2.3531256582488824,2.533643326039387,3.39,8.45,0.0,0.5781553279694567,4.617291064682199,6.316222760375517,0.0,2.0681599274549995,5.001416532054121,4.662406732328814,0.0,6.425286395712373,0.0,0.0,0.0,0.0,5.540749277618638,1.8631925546830432,2.3531256582488824,2.533643326039387,115.0,0.0,0.09966489966782621,0.0,0.0,0.011934600000000017
2018-03-15 12:00:00+00:00,9.080839211337347,7.06470960375727,2.151754160132937,2.5607221006564553,3.46,8.906,0.42155505250885916,0.0,4.4051190729683425,1.5857566652551995,0.0,0.0,4.998915823788094,0.0,0.0,6.412435822920949,0.0,0.19281005094005987,0.0,0.0,5.2861428875620105,0.45831117492924844,2.151754160132937,2.5607221006564553,115.0,0.0,0.0,0.0,0.0,0.010771399999999876
2018-03-15 13:00:00+00:00,9.035190653651238,7.130704606550631,1.7383387553537575,2.5668307804522246,3.49,8.901,0.23251195870844477,0.0,4.497509159136811,0.0,0.0,0.0,4.9964163658762,0.0,0.8337358555447594,5.5219942612279915,0.0,0.8999577600416977,0.0,0.0,5.397010990964174,0.0,1.7383387553537575,2.5668307804522246,115.0,0.0,0.0,0.0,0.0,0.0115031000000001
2018-03-15 14:00:00+00:00,8.884318301976814,7.27994591693304,1.1041730053596086,2.571115973741794,3.48,8.455,0.5549474890127915,0.0,5.16268386500958,1.7699350683914195,0.0,0.0,4.993918157693263,0.0,0.0,5.510950272705536,0.0,0.0,0.0,0.0,6.195220638011496,0.5086020311469596,1.1041730053596086,2.571115973741794,115.0,0.0,0.6852097894698757,0.0,0.0,0.009867600000000198
2018-03-15 15:00:00+00:00,8.738088176507755,7.580684659671507,0.5288459288038009,2.665207877461707,3.42,7.552,0.0,0.7401520182406962,6.0,0.2605201569655877,0.0,0.3603618729758043,4.612092911271464,0.0,0.0,5.499928372160125,0.0,0.12016450270592038,0.0,0.0,7.199999999999999,0.0761754844928619,0.5288459288038009,2.665207877461707,115.0,0.0,0.0,0.0,0.0,0.011716199999999954
2018-03-15 16:00:00+00:00,8.804626752118015,7.814969377960272,0.15081798394457835,2.760849744711889,3.34,6.199,0.061842830667124815,0.0,5.964057744351072,0.4440247821992061,0.0,0.0,4.6097868648158284,0.0,0.0,5.488928515415805,0.0,0.21407530253977924,0.0,0.0,7.156869293221286,0.13294155155664855,0.15081798394457835,2.760849744711889,115.0,0.0,0.0,0.0,0.0,0.01146400000000014
2018-03-15 17:00:00+00:00,9.158983352461023,7.860009200748203,0.0037915135628525287,2.8155543398978846,3.26,4.956,0.6501586023400368,0.0,5.845041247753811,0.5071332645650067,0.0,0.0,4.607481971383421,0.0,0.0,5.477950658384973,0.0,0.3388264388786224,0.0,0.0,7.0140494973045735,0.15556235109356037,0.0037915135628525287,2.8155543398978846,140.0,0.0,0.0,1.7763568394002505e-15,0.0,0.01019160000000019
2018-03-15 18:00:00+00:00,9.198829127390423,7.841646950924446,0.0,2.8528446389496716,3.21,4.246,0.4508715672910544,0.0,4.939617374357392,1.127573687733537,0.0,1.3067646083915379,3.2296365373540055,0.0,0.0,5.466994757068203,0.0,0.7865324139620382,0.0,0.0,5.927540849228871,0.3512690615992327,0.0,2.8528446389496716,140.0,0.0,0.0,0.0,0.0,0.010532100000000266
2018-03-15 19:00:00+00:00,8.688828998439694,7.616346849855889,0.0,2.8290481400437635,3.16,3.607,0.562244288044532,0.0,5.297536570351399,0.0,0.0,0.0,3.2280217190853286,0.0,1.3032891326146645,4.084177470064947,0.0,0.0,0.0,0.0,6.357043884421679,0.0,0.0,2.8290481400437635,140.0,0.0,0.04398616718045467,0.0,0.0,0.00991429999999971
