utc_timestamp,electric_load_mw,heat_load_mw_th,pv_available_mw,wind_available_mw,cop_ashp_radiator,temperature_c,grid_import_mw,grid_export_mw,chp_electric_mw,heat_pump_heat_mw_th,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,thermal_charge_mw_th,thermal_discharge_mw_th,thermal_soc_mwh_th,electric_shedding_mw,heat_shedding_mw_th,pv_curtailment_mw,wind_curtailment_mw,chp_heat_mw_th,heat_pump_electric_mw,pv_used_mw,wind_used_mw,electricity_import_price_eur_per_mwh,objective_eur,mpc_solve_time_s,heat_dump_mw_th,electric_balance_residual_mw,heat_balance_residual_mw_th
2018-03-15 10:00:00+00:00,9.274136352499708,7.307986648230702,2.3598661268050645,2.539934354485777,3.3,7.511,0.0,0.0,4.831843338493325,1.509774642038711,0.0,0.0,7.182017991002252,0.0,0.0,2.004008016032064,0.0,0.0,0.0,0.0,5.7982120061919895,0.4575074672844579,2.3598661268050645,2.539934354485777,115.0,51556.43118270823,0.0,0.0,0.0,-8.881784197001252e-16
2018-03-15 11:00:00+00:00,9.130872093772968,7.094900405997514,2.3531256582488824,2.533643326039387,3.39,8.45,0.0,0.0,4.680263605043713,1.4785840799450587,0.0,0.0,7.1784269820067514,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.616316326052456,0.43616049555901437,2.3531256582488824,2.533643326039387,115.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-15 12:00:00+00:00,9.080839211337347,7.06470960375727,2.151754160132937,2.5607221006564553,3.46,8.906,0.0,0.0,4.760398270165018,1.3564422058750392,0.0,0.0,7.174837768515748,0.004210526315789478,0.0,2.0,0.0,0.0,0.0,0.0,5.712477924198021,0.39203531961706334,2.151754160132937,2.5607221006564553,115.0,51556.43118270823,0.0,0.0,0.0,8.881784197001252e-16
2018-03-15 13:00:00+00:00,9.035190653651238,7.130704606550631,1.7383387553537575,2.5668307804522246,3.49,8.901,0.0,0.0,3.6185317185123016,4.828527793325873,0.0,2.4950217183375023,4.54491169874991,2.0400612489900056,0.0,3.9340581865405055,0.0,0.0,0.0,0.0,4.342238062214761,1.383532319004548,1.7383387553537575,2.5668307804522246,115.0,51556.43118270823,0.0,0.0,0.0,-2.6645352591003757e-15
2018-03-15 14:00:00+00:00,8.884318301976814,7.27994591693304,1.1041730053596086,2.571115973741794,3.48,8.455,0.0,0.0,5.42892477789305,0.7652361834613832,0.0,0.0,4.542639242900536,0.0,0.0,3.926190070167425,0.0,0.0,0.0,0.0,6.514709733471659,0.21989545501763885,1.1041730053596086,2.571115973741794,115.0,51556.43118270823,0.0,0.0,0.0,2.6645352591003757e-15
2018-03-15 15:00:00+00:00,8.738088176507755,7.580684659671507,0.5288459288038009,2.665207877461707,3.42,7.552,0.0,0.0,5.744866278333332,0.6868451256715107,0.0,0.0,4.540367923279086,0.0,0.0,3.9183376900270903,0.0,0.0,0.0,0.0,6.893839533999999,0.200831908091085,0.5288459288038009,2.665207877461707,115.0,51556.43118270823,0.0,0.0,-1.7763568394002505e-15,1.7763568394002505e-15
2018-03-15 16:00:00+00:00,8.804626752118015,7.814969377960272,0.15081798394457835,2.760849744711889,3.34,6.199,0.0,0.0,6.0,0.6149693779602723,0.0,0.07708159171312531,4.456959221724683,0.0,0.0,3.9105010146470365,0.0,0.0,0.0,0.0,7.199999999999999,0.18412256825157855,0.15081798394457835,2.760849744711889,115.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-15 17:00:00+00:00,9.158983352461023,7.860009200748203,0.0037915135628525287,2.8155543398978846,3.26,4.956,0.0,0.0,6.0,0.6600092007482035,0.0,0.5420943090457473,3.8841051536446147,0.0,0.0,3.902680012617743,0.0,0.0,0.0,0.0,7.199999999999999,0.2024568100454612,0.0037915135628525287,2.8155543398978846,140.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-15 18:00:00+00:00,9.198829127390423,7.841646950924446,0.0,2.8528446389496716,3.21,4.246,0.0,0.0,6.0,0.6416469509244465,0.0,0.5458745043050659,3.3075583596940397,0.0,0.0,3.8948746525925078,0.0,0.0,0.0,0.0,7.199999999999999,0.19989001586431354,0.0,2.8528446389496716,140.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-15 19:00:00+00:00,8.688828998439694,7.616346849855889,0.0,2.8290481400437635,3.16,3.607,0.0,0.0,5.993865679446567,0.4237080345200099,0.0,0.0,3.305904580514193,0.0,0.0,3.8870849032873234,0.0,0.0,0.0,0.0,7.19263881533588,0.13408482105063604,0.0,2.8290481400437635,140.0,51556.43118270823,0.0,0.0,0.0,8.881784197001252e-16
2018-03-15 20:00:00+00:00,8.206682226721169,6.896801481404887,0.0,2.6828956965718453,3.12,3.093,0.0,0.0,5.585883207284901,0.193741632663004,0.0,0.0,3.3042516282239367,0.0,0.0,3.8793107334807493,0.0,0.0,0.0,0.0,6.703059848741881,0.062096677135578204,0.0,2.6828956965718453,140.0,51556.43118270823,0.0,0.0,0.0,-1.7763568394002505e-15
2018-03-15 21:00:00+00:00,7.874247250125726,5.370351645460733,0.0,2.49753829321663,3.08,2.758,0.0,0.0,3.0,0.0,0.0,2.376708956909096,0.80080060040025,0.0,1.7703516454607335,2.008024064160385,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0,2.49753829321663,140.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-15 22:00:00+00:00,7.285845078595468,4.3482788309507665,0.0,2.3915025528811085,3.05,2.526,6.3200077161900206,0.0,0.0,4.3482788309507665,0.0,0.0,0.80040020010005,0.0,0.0,2.004008016032064,0.0,0.0,0.0,0.0,0.0,1.4256651904756612,0.0,2.3915025528811085,95.0,51556.43118270823,0.0,0.0,-8.881784197001252e-16,0.0
2018-03-15 23:00:00+00:00,6.798927129943648,4.408497094930522,0.0,2.3172332087852,3.01,2.324,5.946310896218421,0.0,0.0,4.408497094930522,0.0,0.0,0.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.464616975059974,0.0,2.3172332087852,95.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 00:00:00+00:00,6.549020619221395,4.614045663866514,0.0,2.28260275220997,2.99,2.12,7.482238807223778,0.0,0.0,9.614045663866513,0.00042105263157890104,0.0,0.8,5.0,0.0,6.746,0.0,0.0,0.0,0.0,0.0,3.2153998875807734,0.0,2.28260275220997,80.0,51556.43118270823,0.0,0.0,1.7763568394002505e-15,-8.881784197001252e-16
2018-03-16 01:00:00+00:00,6.438122993204296,4.740606397138936,0.0,2.2331176524195753,2.96,1.945,7.49617179785513,0.0,0.0,9.740606397138937,0.00042105263157890104,0.0,0.8,5.0,0.0,11.482508,0.0,0.0,0.0,0.0,0.0,3.29074540443883,0.0,2.2331176524195753,80.0,51556.43118270823,0.0,0.0,1.7763568394002505e-15,8.881784197001252e-16
2018-03-16 02:00:00+00:00,6.493958658396626,5.132212402234479,0.0,2.2084206689146084,2.94,1.806,7.6873195863312835,0.0,0.0,10.0,0.00042105263157890104,0.0,0.8,4.867787597765521,0.0,16.083941201877245,0.0,0.0,0.0,0.0,0.0,3.4013605442176873,0.0,2.2084206689146084,80.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 03:00:00+00:00,6.699248217256185,6.05332688842619,0.0,2.18436161487287,2.93,1.696,7.281209298460697,0.0,0.0,8.1040918152962,0.00042105263157890104,0.0,0.8,2.0507649268700106,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.765901643445802,0.0,2.18436161487287,80.0,51556.43118270823,0.0,0.0,8.881784197001252e-16,0.0
2018-03-16 04:00:00+00:00,7.100413931836645,8.102292603167152,0.0,2.1709650961450833,2.9,1.591,11.721442891763521,0.0,0.0,8.102292603167152,3.998100054979839,0.0,4.597795052230847,0.0,0.0,17.964,0.0,0.0,0.0,0.0,0.0,2.7938940010921214,0.0,2.1709650961450833,80.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 05:00:00+00:00,8.042656900798205,9.816047607559632,0.004633421477546627,2.1905586439442266,2.9,1.552,12.0,0.0,0.0,9.891761291770159,2.741582995047651,0.0,7.2,0.07571368421052607,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.410952169575917,0.004633421477546627,2.1905586439442266,80.0,51556.43118270823,0.0,0.0,1.7763568394002505e-15,0.0
2018-03-16 06:00:00+00:00,8.719390320958361,9.617328900449708,0.101794865794585,2.1503690877608674,2.91,2.136,9.772150388176005,0.0,0.0,9.617328900449708,0.0,0.0,7.196400000000001,0.0,0.0,17.964,0.0,0.0,0.0,0.0,0.0,3.3049240207730954,0.101794865794585,2.1503690877608674,95.0,51556.43118270823,0.0,0.0,1.7763568394002505e-15,0.0
2018-03-16 07:00:00+00:00,9.145314575300777,9.379380233948735,0.35621182692532705,2.1370637018135423,2.94,2.892,5.696106621340009,0.0,2.9444013439857777,5.846098621165803,0.0,0.0,7.192801800000001,0.0,0.0,17.928072,0.0,0.0,0.0,0.0,3.533281612782933,1.9884689187638784,0.35621182692532705,2.1370637018135423,95.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 08:00:00+00:00,9.205534565242619,8.86727369648332,0.5992558444293637,2.0820195024150188,2.96,3.691,0.0,0.0,5.944401343985778,1.733992083700387,0.0,1.1656660107977255,5.962188545628711,0.0,0.0,17.892215856,0.0,0.0,0.0,0.0,7.133281612782933,0.5858081363852659,0.5992558444293637,2.0820195024150188,115.0,51556.43118270823,0.0,0.0,1.7763568394002505e-15,0.0
2018-03-16 09:00:00+00:00,9.247056699635069,8.418905568529809,0.7670418646011279,2.0646131413469426,2.98,4.42,0.0,0.0,6.0,1.2189055685298094,0.0,0.8244304079587468,5.09138596929406,0.0,0.0,17.856431424288,0.0,0.0,0.0,0.0,7.199999999999999,0.4090287142717481,0.7670418646011279,2.0646131413469426,115.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 10:00:00+00:00,9.40631084862474,8.018751705550542,0.9118011840965998,2.122846988061606,2.99,4.941,0.0,0.0,6.0,0.8187517055505431,0.0,0.6454926783229029,4.4093742991274105,0.0,0.0,17.820718561439424,0.0,0.0,0.0,0.0,7.199999999999999,0.2738300018563689,0.9118011840965998,2.122846988061606,115.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 11:00:00+00:00,9.322621826200209,7.781942736709812,0.9113799639622775,2.1626720131231205,3.0,5.269,0.0,0.0,6.0,0.5819427367098129,0.0,0.4425507613514146,3.9413267052921475,0.0,0.0,17.785077124316544,0.0,0.0,0.0,0.0,7.199999999999999,0.1939809122366043,0.9113799639622775,2.1626720131231205,115.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 12:00:00+00:00,9.111658435311867,7.686387756319034,0.9370743921559451,2.189556183359154,2.99,5.385,0.0,0.0,6.0,0.48638775631903464,0.0,0.14769935020447067,3.7838830417242697,0.0,0.0,17.749506970067912,0.0,0.0,0.0,0.0,7.199999999999999,0.16267149040770387,0.9370743921559451,2.189556183359154,115.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 13:00:00+00:00,8.901339798063159,7.787767605176355,0.9143285049025345,2.1946596190649776,2.98,5.265,0.0,0.0,5.992577893296982,0.5966741332199785,0.0,0.0,3.7819911002034083,0.0,0.0,17.714007956127777,0.0,0.0,0.0,0.0,7.191093471956378,0.20022621920133507,0.9143285049025345,2.1946596190649776,115.0,51556.43118270823,0.0,0.0,0.0,1.7763568394002505e-15
2018-03-16 14:00:00+00:00,8.795342299707281,7.9205719170756925,0.7287108323777877,2.2132507062790485,2.96,4.864,0.0,0.0,6.0,0.7205719170756932,0.0,0.09681721952196334,3.678187241998609,0.0,0.0,17.67857994021552,0.0,0.0,0.0,0.0,7.199999999999999,0.24343645847151799,0.7287108323777877,2.2132507062790485,115.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 15:00:00+00:00,8.649885878605783,8.224690246361197,0.44817822291905557,2.1973024696983505,2.91,4.238,0.0,0.0,6.0,1.0246902463611978,0.0,0.35653241841490535,3.3010508658356046,0.0,0.0,17.64322278033509,0.0,0.0,0.0,0.0,7.199999999999999,0.35212723242652844,0.44817822291905557,2.1973024696983505,115.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 16:00:00+00:00,8.735509161949219,8.465546790898587,0.1550090094306508,2.213432971839971,2.85,3.18,0.0,0.0,6.0,1.265546790898588,0.0,0.8111186862570481,2.4455911969742155,0.0,0.0,17.607936334774422,0.0,0.0,0.0,0.0,7.199999999999999,0.4440515055784519,0.1550090094306508,2.213432971839971,115.0,51556.43118270823,0.0,0.0,-1.7763568394002505e-15,0.0
2018-03-16 17:00:00+00:00,9.009658409521721,8.533321851144388,0.005897081880513889,2.27777271484553,2.78,1.917,0.0,0.0,6.0,0.0,0.0,0.7259886127956774,1.680169861590805,0.0,1.3333218511443885,16.169223776689726,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.005897081880513889,2.27777271484553,140.0,51556.43118270823,0.0,0.0,1.7763568394002505e-15,0.0
2018-03-16 18:00:00+00:00,9.085868289726495,8.482698400012522,0.0,2.3453021051672285,2.72,1.237,0.0,0.0,6.0,0.0,0.0,0.7405661845592668,0.8997864244923603,0.0,1.2826984000125226,14.786676487017903,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.0,2.3453021051672285,140.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 19:00:00+00:00,8.50713742279075,8.21767254625698,0.0,2.4142896199763055,2.67,0.677,0.0,0.0,6.0,0.0,0.0,0.09284780281444505,0.8016020020017511,0.0,1.0176725462569802,13.685868874825994,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.0,2.4142896199763055,140.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 20:00:00+00:00,8.00461643605978,7.44421081081644,0.0,2.4248610225097966,2.63,0.18,0.0,0.0,5.775187349465508,0.5139859914578278,0.0,0.0,0.8012012010007503,0.0,0.0,13.658497137076342,0.0,0.0,0.0,0.0,6.930224819358609,0.19543193591552388,0.0,2.4248610225097966,140.0,51556.43118270823,0.0,0.0,0.0,-2.6645352591003757e-15
2018-03-16 21:00:00+00:00,7.80757972378754,5.867640521217936,0.0,2.373826665451563,2.57,-0.254,0.0,0.0,5.433753058335977,0.0,0.0,0.0,0.80080060040025,0.6528631487852365,0.0,14.251400134148163,0.0,0.0,0.0,0.0,6.520503670003173,0.0,0.0,2.373826665451563,140.0,51556.43118270823,0.0,0.0,8.881784197001252e-16,0.0
2018-03-16 22:00:00+00:00,7.330462030458161,4.76394456055397,0.0,2.411737902123394,2.53,-0.599,0.9487703278731261,0.0,3.9699538004616417,0.0,0.0,0.0,0.80040020010005,0.0,0.0,14.222897333879867,0.0,0.0,0.0,0.0,4.76394456055397,0.0,0.0,2.411737902123394,95.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-16 23:00:00+00:00,6.839933461424389,5.891375616533702,0.0,2.438713205139889,2.5,-0.922,1.4012202562844998,0.0,3.0,0.0,0.0,0.0,0.8,0.0,2.2913756165337027,11.782477206018736,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0,2.438713205139889,95.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-17 00:00:00+00:00,6.616590800655069,5.980436600093056,0.0,2.490658890002734,2.47,-1.239,8.17493595923533,0.0,0.0,10.0,0.00042105263157890104,0.0,0.8,4.019563399906944,0.0,15.577497481518295,0.0,0.0,0.0,0.0,0.0,4.048582995951417,0.0,2.490658890002734,80.0,51556.43118270823,0.0,0.0,8.881784197001252e-16,0.0
2018-03-17 01:00:00+00:00,6.489832235102966,6.179487048519998,0.0,2.58133600656156,2.44,-1.538,7.500017457850612,0.0,0.0,8.762284431093411,0.00042105263157890104,0.0,0.8,2.582797382573413,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.5911001766776276,0.0,2.58133600656156,80.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-17 02:00:00+00:00,6.508401139924434,6.557226975917074,0.0,2.6293629818645767,2.41,-1.836,6.61602423673259,0.0,0.0,6.595121712759181,0.00042105263157890104,0.0,0.8,0.0378947368421067,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.736565026041154,0.0,2.6293629818645767,80.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-17 03:00:00+00:00,6.575584469174328,7.462347752129511,0.0,2.6673653513168687,2.38,-2.185,7.060002560813247,0.0,0.0,7.500242488971618,0.00042105263157890104,0.0,0.8,0.0378947368421067,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.151362390324209,0.0,2.6673653513168687,80.0,51556.43118270823,0.0,0.0,8.881784197001252e-16,0.0
2018-03-17 04:00:00+00:00,6.54179937845749,9.998734584443666,0.0,2.7149366627175797,2.36,-2.548,10.857038308850012,0.0,0.0,10.0,2.7928874575168794,0.0,3.452843084641035,0.001265415556334304,0.0,17.965202144778516,0.0,0.0,0.0,0.0,0.0,4.237288135593221,0.0,2.7149366627175797,80.0,51556.43118270823,0.0,0.0,8.881784197001252e-16,0.0
2018-03-17 05:00:00+00:00,6.602922023494822,11.779438991995637,0.008985819253989797,2.8136334639569855,2.34,-2.845,12.0,0.0,0.0,10.0,3.9461929862118796,0.0,7.2,0.0,1.7794389919956366,16.056178064704078,0.0,0.0,0.0,0.0,0.0,4.273504273504273,0.008985819253989797,2.8136334639569855,80.0,51556.43118270823,0.0,0.0,8.881784197001252e-16,0.0
2018-03-17 06:00:00+00:00,6.9629524558666125,11.276829708588412,0.14573875602564704,2.897657887542149,2.33,-2.741,0.0,0.0,3.0,2.6768297085884125,0.0,2.0684097644826847,5.019126563702438,0.0,5.0,10.760907813837829,0.0,0.0,0.0,0.0,3.5999999999999996,1.148853952183868,0.14573875602564704,2.897657887542149,95.0,51556.43118270823,0.0,0.0,-8.881784197001252e-16,0.0
2018-03-17 07:00:00+00:00,7.5314962152961344,11.044468547163904,0.4235971357701128,2.983504966736535,2.34,-2.265,0.0,0.0,4.433771404263079,0.7239428620482061,0.0,0.0,5.016617000420586,0.0,5.0,5.476228103473312,0.0,0.0,0.0,0.0,5.320525685115695,0.3093772914735924,0.4235971357701128,2.983504966736535,95.0,51556.43118270823,0.0,0.0,0.0,-1.7763568394002505e-15
2018-03-17 08:00:00+00:00,7.9955898851049,10.647531421132294,0.706790845696635,2.9948965642941765,2.36,-1.615,0.0,0.0,5.091371049353163,1.8820258352042154,0.0,0.0,5.014108691920376,0.0,2.655860326704284,2.6696331981039614,0.0,0.0,0.0,0.0,6.109645259223796,0.7974685742390744,0.706790845696635,2.9948965642941765,115.0,51556.43118270823,0.0,0.0,0.0,1.7763568394002505e-15
2018-03-17 09:00:00+00:00,8.210292847103121,10.166911214027945,0.9322787476014414,3.0196846805796045,2.37,-0.97,0.0,0.0,5.6748324753146395,3.357112243650377,0.0,0.0,5.011601637574416,0.0,0.0,2.664293931707754,0.0,0.0,0.0,0.0,6.809798970377567,1.416503056392564,0.9322787476014414,3.0196846805796045,115.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-17 10:00:00+00:00,8.382571019613405,9.916457542943762,1.0527448869752423,3.002825116194295,2.39,-0.436,0.0,0.0,5.6428941426865205,3.1449845717199403,0.0,0.0,5.0090958367556295,0.0,0.0,2.658965343844338,0.0,0.0,0.0,0.0,6.771472971223824,1.3158931262426528,1.0527448869752423,3.002825116194295,115.0,51556.43118270823,0.0,0.0,0.0,1.7763568394002505e-15
2018-03-17 11:00:00+00:00,8.272447097963868,9.593872660879835,1.1146627977722656,3.0084753485828855,2.41,-0.013,0.0,0.0,5.427619732481119,3.0807289819024906,0.0,0.0,5.006591288837252,0.0,0.0,2.65364741315665,0.0,0.0,0.0,0.0,6.513143678977343,1.2783107808724026,1.1146627977722656,3.0084753485828855,115.0,51556.43118270823,0.0,0.0,0.0,-1.7763568394002505e-15
2018-03-17 12:00:00+00:00,8.105842757482366,9.424194570754947,1.0558337623438012,3.027522099699262,2.42,0.176,0.0,0.0,2.6252929762525876,6.273842999251841,0.0,3.9896910263155747,0.804413228650124,0.0,0.0,2.6483401183303372,0.0,0.0,0.0,0.0,3.150351571503105,2.5924971071288603,1.0558337623438012,3.027522099699262,115.0,51556.43118270823,0.0,0.0,0.0,-1.7763568394002505e-15
2018-03-17 13:00:00+00:00,7.877986821235605,9.36578622372911,0.8925445780877053,3.0737264193930556,2.42,0.088,0.0,0.0,5.202248209175644,3.1230883727183367,0.0,0.0,0.8040110220357991,0.0,0.0,2.643043438093677,0.0,0.0,0.0,0.0,6.242697851010773,1.2905323854208004,0.8925445780877053,3.0737264193930556,115.0,51556.43118270823,0.0,0.0,8.881784197001252e-16,0.0
2018-03-17 14:00:00+00:00,7.771473519968019,9.490682695878615,0.6349042916647166,3.1441720586895108,2.41,-0.299,0.0,0.0,5.294282513752867,3.137543679375172,0.0,0.0,0.8036090165247812,0.0,0.0,2.63775735121749,0.0,0.0,0.0,0.0,6.35313901650344,1.3018853441390754,0.6349042916647166,3.1441720586895108,115.0,51556.43118270823,0.0,0.0,0.0,-3.552713678800501e-15
2018-03-17 15:00:00+00:00,7.793781995899366,9.930926372183624,0.3378106425796789,3.1736990795589173,2.39,-0.886,0.0,0.0,5.617146826315283,3.190350180605287,0.0,0.0,0.8032072120165189,0.0,0.0,2.6324818365150553,0.0,0.0,0.0,0.0,6.740576191578339,1.3348745525545134,0.3378106425796789,3.1736990795589173,115.0,51556.43118270823,0.0,0.0,0.0,1.7763568394002505e-15
2018-03-17 16:00:00+00:00,7.838656849217913,10.262750229569074,0.09954602892310574,3.239679212612777,2.36,-1.644,0.0,0.0,5.86556427631985,3.224073097985253,0.0,0.0,0.8028056084105109,0.0,0.0,2.6272168728420255,0.0,0.0,0.0,0.0,7.038677131583819,1.3661326686378192,0.09954602892310574,3.239679212612777,115.0,51556.43118270823,0.0,0.0,8.881784197001252e-16,-1.7763568394002505e-15
2018-03-17 17:00:00+00:00,8.239564662342518,10.280720056531603,0.003088875368558993,3.3540508520914973,2.34,-2.43,0.0,0.0,6.0,2.6151256523750397,0.0,0.0,0.8024042056063058,0.0,0.46559440415656406,2.131863066299958,0.0,0.0,0.0,0.0,7.199999999999999,1.1175750651175385,0.003088875368558993,3.3540508520914973,140.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-17 18:00:00+00:00,8.207971734000438,10.136819863114688,0.0,3.4245876241684132,2.33,-2.925,0.0,0.0,6.0,2.8347150240913837,0.0,0.0,0.8020030035035027,0.0,0.10210483902330525,2.0201205622480902,0.0,0.0,0.0,0.0,7.199999999999999,1.2166158901679758,0.0,3.4245876241684132,140.0,51556.43118270823,0.0,0.0,0.0,0.0
2018-03-17 19:00:00+00:00,7.705063895085687,9.821988776208714,0.0,3.434703362799599,2.32,-3.273,0.0,0.0,5.604893525884217,3.096116545147658,0.0,0.0,0.8016020020017511,0.0,0.0,2.016080321123594,0.0,0.0,0.0,0.0,6.72587223106106,1.3345329935981285,0.0,3.434703362799599,140.0,51556.43118270823,0.0,0.0,0.0,3.552713678800501e-15
